t,x,y,z,
7116,0.00283551664297,0.000857559735427,-0.211742865647,
7136,0.00287895055584,0.000916206731852,-0.21389257976,
7151,0.00298356242901,0.00104605003015,-0.218512221033,
7175,0.00312204544766,0.00117875076787,-0.220262868262,
7195,0.00325076060269,0.00132303001287,-0.225218225192,
7214,0.00352421686819,0.0016163833053,-0.235288794452,
7236,0.00358232751209,0.00167729498794,-0.237388458534,
7257,0.00380664330465,0.00190843363411,-0.245413294027,
7277,0.00402844597455,0.00213292201837,-0.25324569807,
7294,0.00424170775707,0.00261543244197,-0.260246958847,
7316,0.00448281034876,0.0028549781703,-0.268710692214,
7338,0.00448281034876,0.0028549781703,-0.268710692214,
7360,0.00492397450723,0.00328688799238,-0.284319531379,
7376,0.00526258446125,0.00361279657575,-0.296421592116,
7397,0.00541138797566,0.00399892266752,-0.298061495907,
7415,0.00580353123751,0.00437636797257,-0.312294447693,
7436,0.00616735896068,0.00472220603218,-0.32572959285,
7460,0.00616735896068,0.00472220603218,-0.32572959285,
7479,0.00662911806752,0.00515598624548,-0.343177377377,
7498,0.0068623969571,0.00518468919781,-0.355627431486,
7518,0.00709689532397,0.00539952309006,-0.364933749999,
7537,0.00740604343657,0.00568081908002,-0.377474426867,
7561,0.00827156528244,0.00645772593604,-0.41384414312,
7579,0.00848719365779,0.0064761016999,-0.418524885867,
7595,0.00869555233256,0.00665974083326,-0.427449821965,
7615,0.0090587921877,0.00697883148593,-0.443026255649,
7696,0.00931733142367,0.00720599170709,-0.454138440452,
7697,0.00931733142367,0.00720599170709,-0.454138440452,
7719,0.0106447775779,0.00836385630815,-0.511187825972,
7737,0.0108083692427,0.00829953379092,-0.51466997174,
7762,0.0111377371034,0.00858417365616,-0.528805375326,
7781,0.0111377371034,0.00858417365616,-0.528805375326,
7801,0.0116753595305,0.00905898092775,-0.548777320292,
7820,0.0119276872738,0.00927798663449,-0.559539299092,
7843,0.0120847564366,0.00941478808847,-0.566241106939,
7868,0.0122879104696,0.00959150331949,-0.5748857619,
7884,0.0122879104696,0.00959150331949,-0.5748857619,
7902,0.012602050426,0.00990532391825,-0.592007445559,
7926,0.0128112479635,0.0100860129172,-0.600754344495,
7959,0.0132060210633,0.0104286891296,-0.617120203641,
7977,0.0131894901968,0.0103886788718,-0.615883143511,
7985,0.0131894901968,0.0103886788718,-0.615883143511,
8011,0.0135335716446,0.0106884748042,-0.629978161375,
8034,0.0137758862782,0.0109003919641,-0.639903915917,
8057,0.0141910001783,0.0112698615908,-0.656905915698,
8066,0.0142323227171,0.0113071490114,-0.658603960341,
8098,0.014372597019,0.0114333601466,-0.66436386005,
8109,0.014372597019,0.0114333601466,-0.66436386005,
8127,0.0144240090587,0.0114905506275,-0.667588841878,
8147,0.0145676622682,0.0116195662261,-0.673479816385,
8175,0.0148356466515,0.0118610460459,-0.684438149007,
8192,0.0148356466515,0.0118610460459,-0.684438149007,
8209,0.0147291349569,0.0116594555896,-0.685657341159,
8226,0.0149180631967,0.0118276837401,-0.693593023471,
8260,0.0150680463955,0.0119600508248,-0.699974964828,
8265,0.0150680463955,0.0119600508248,-0.699974964828,
8291,0.0151499288812,0.0120317876331,-0.703577521533,
8310,0.015269772853,0.0121601597806,-0.706146174786,
8342,0.0154074717262,0.0122889728353,-0.713150016181,
8357,0.0154750219095,0.0123548926552,-0.716962129338,
8378,0.0154750219095,0.0123548926552,-0.716962129338,
8392,0.0155454911324,0.0124230365649,-0.721154953191,
8417,0.0156900458468,0.0123507801207,-0.719772567445,
8444,0.0157942016185,0.012442997331,-0.726457088929,
8461,0.0157942016185,0.012442997331,-0.726457088929,
8483,0.0157942016185,0.012442997331,-0.726457088929,
8508,0.0158530809688,0.0124932609884,-0.73075095216,
8523,0.0159280761073,0.0125111348279,-0.734117845724,
8540,0.0159280761073,0.0125111348279,-0.734117845724,
8558,0.015966384012,0.0125358992046,-0.738614577505,
8594,0.0159925409814,0.0125493502882,-0.743019443299,
8601,0.0159925409814,0.0125493502882,-0.743019443299,
8618,0.0160444892671,0.0123692459975,-0.742857600035,
8638,0.0160484236572,0.0123671839681,-0.744545209523,
8659,0.0160506233016,0.0123641325153,-0.746032167719,
8695,0.0160509389456,0.0123571920741,-0.748748584079,
8700,0.0160509389456,0.0123571920741,-0.748748584079,
8718,0.0158844108063,0.0123295925254,-0.749237526364,
8750,0.0158728955941,0.0123146301319,-0.751699238462,
8766,0.0158492346447,0.0122880939577,-0.754891503186,
8781,0.0158492346447,0.0122880939577,-0.754891503186,
8809,0.0159197524106,0.0120369389248,-0.756756521682,
8829,0.0159197524106,0.0120369389248,-0.756756521682,
8849,0.0158921461865,0.0120077734038,-0.758815288084,
8859,0.0158921461865,0.0120077734038,-0.758815288084,
8885,0.0158374024116,0.0119495970764,-0.762362915566,
8898,0.0159698631581,0.0117816984359,-0.760636372772,
8930,0.0159114665286,0.0117169748865,-0.763731785212,
8949,0.0158939295157,0.0116977461467,-0.76460528922,
8962,0.0158939295157,0.0116977461467,-0.76460528922,
8980,0.0158174090295,0.0116115484535,-0.76819390827,
9008,0.0159055771798,0.0113757516166,-0.767717631321,
9028,0.0158742073145,0.0113401612003,-0.768998826479,
9046,0.0158346418427,0.0112968854179,-0.770513205833,
9058,0.0158155196123,0.0112764499577,-0.771224797017,
9080,0.0157448146389,0.0112041232896,-0.773735454852,
9105,0.0157902679497,0.0111099539579,-0.773296487234,
9121,0.0157902679497,0.0111099539579,-0.773296487234,
9143,0.0156993689955,0.0110286808829,-0.77605710382,
9165,0.0156993689955,0.0110286808829,-0.77605710382,
9192,0.0156993689955,0.0110286808829,-0.77605710382,
9207,0.0155924435265,0.0108042273016,-0.778073877014,
9231,0.0155924435265,0.0108042273016,-0.778073877014,
9253,0.0154641449368,0.010708037603,-0.781184272638,
9288,0.0154641449368,0.010708037603,-0.781184272638,
9295,0.0153177378709,0.0106085962204,-0.784535740479,
9318,0.0150613819745,0.0107916799937,-0.782373689392,
9334,0.0150613819745,0.0107916799937,-0.782373689392,
9363,0.0148326338136,0.010664911553,-0.786953360814,
9376,0.0148326338136,0.010664911553,-0.786953360814,
9396,0.0147327215191,0.0106122501878,-0.788874347337,
9424,0.0147156499333,0.010303940005,-0.787696608172,
9437,0.014649141783,0.0102661627745,-0.78893394355,
9457,0.0145957055296,0.0102364881791,-0.789907143149,
9480,0.0145511855872,0.0102118521688,-0.790713894748,
9507,0.0145066673575,0.0101871465481,-0.791522110046,
9518,0.0146305244381,0.0101828472363,-0.792550851705,
9532,0.0146145763126,0.0101740579501,-0.792837290331,
9563,0.0145260931607,0.0101250481966,-0.794440714941,
9580,0.014485011034,0.0101024064841,-0.795190426837,
9606,0.0144262485408,0.0100712750665,-0.796260108481,
9618,0.0144262485408,0.0100712750665,-0.796260108481,
9635,0.0145346197403,0.00986024159544,-0.797084191868,
9667,0.0145111505386,0.00984800499605,-0.797512270991,
9677,0.0144355441795,0.00980889578769,-0.798887866006,
9705,0.0144033442045,0.00979259222692,-0.799473667855,
9726,0.0144033442045,0.00979259222692,-0.799473667855,
9735,0.0143858873707,0.00966291028857,-0.799133804888,
9757,0.0142883174523,0.00961623775677,-0.800924041177,
9778,0.0142384954097,0.0095929879738,-0.801835317831,
9806,0.0142074084863,0.00957865940179,-0.802400624235,
9832,0.0141395112116,0.00954770170475,-0.803635806792,
9850,0.0141794604913,0.00968278008287,-0.803293191581,
9868,0.0141794604913,0.00968278008287,-0.803293191581,
9893,0.0141794604913,0.00968278008287,-0.803293191581,
9906,0.0140029237433,0.00961215907311,-0.80643527718,
9932,0.0139606257312,0.00959478123702,-0.807213749525,
9955,0.0140156811354,0.00964235178118,-0.805189116348,
9972,0.0138500695366,0.00957238169037,-0.808197066501,
9990,0.013826646065,0.00956287285415,-0.808621779614,
10006,0.013826646065,0.00956287285415,-0.808621779614,
10029,0.0139012138469,0.00930111196099,-0.80853807848,
10047,0.0137716224452,0.00923797759971,-0.810907037988,
10067,0.0137521252308,0.00922805591886,-0.811264264838,
10086,0.0137019322129,0.00920231934714,-0.812182714746,
10108,0.0137019322129,0.00920231934714,-0.812182714746,
10127,0.0137019322129,0.00920231934714,-0.812182714746,
10147,0.0136153768275,0.00915939049495,-0.813736419826,
10169,0.0135406553331,0.00918838916659,-0.814343941326,
10193,0.0134718944729,0.00915649615891,-0.815494287918,
10207,0.0134050834979,0.00912561350985,-0.816609715391,
10225,0.0134050834979,0.00912561350985,-0.816609715391,
10246,0.0133250238533,0.00890792887726,-0.817103867907,
10268,0.0132947700606,0.00889393669734,-0.817594481807,
10287,0.013211789732,0.00885546558171,-0.818945719519,
10307,0.0131407374085,0.00882194596662,-0.820110501014,
10326,0.0130927677885,0.0085934943558,-0.819448209919,
10347,0.0130524602254,0.00857317109505,-0.820079541717,
10367,0.0129688861722,0.00853123963184,-0.821376368849,
10393,0.0129176926421,0.00850669337874,-0.822172823692,
10411,0.0128278442332,0.00846303951496,-0.823564469261,
10429,0.0129107969406,0.00849573679995,-0.822882236611,
10449,0.0128772294683,0.0084803352388,-0.823397098677,
10473,0.012793383602,0.00844302590921,-0.824679927553,
10493,0.0127450635529,0.00842153140438,-0.825419029163,
10511,0.0126873898831,0.00839633586892,-0.82629594279,
10532,0.0126605704844,0.00838496995546,-0.826696362276,
10549,0.0124598800278,0.00848077445882,-0.826940880917,
10569,0.0124107798581,0.00846117698097,-0.827657330052,
10586,0.0123566554149,0.00843952192717,-0.828446060601,
