t,x_0,x_1,x_2,
11508,-0.019328539162,-0.0155169901373,-0.888234009669,
11530,-0.0195561071695,-0.0156761590799,-0.894562126518,
11547,-0.0197479640486,-0.0158078997532,-0.899515869625,
11567,-0.018617708605,-0.015247547557,-0.909420390096,
11587,-0.0187133740072,-0.015311498845,-0.911532137268,
11608,-0.0189332063326,-0.0154568251929,-0.91613280123,
11626,-0.0191560154254,-0.0156021799672,-0.920468290499,
11644,-0.0179656223337,-0.0149616802929,-0.925662122246,
11669,-0.0181379678477,-0.0150837844101,-0.928734160921,
11686,-0.0182277211865,-0.0151835324792,-0.931022212288,
11707,-0.0181765582801,-0.0153373897479,-0.934238926115,
11736,-0.0174487473033,-0.0155560634664,-0.938313508903,
11759,-0.0169922574086,-0.0156262494858,-0.939521956255,
11772,-0.0169922574086,-0.0156262494858,-0.939521956255,
11792,-0.0108409734814,-0.0151265186174,-0.944923650307,
11811,-0.00687353305058,-0.0153204596423,-0.947901379037,
11832,-0.0049453985392,-0.015399945572,-0.949093100592,
11853,0.00715022506013,-0.0150976892336,-0.953668659386,
11877,0.016544347274,-0.0153512774353,-0.957277774184,
11890,0.0197493644495,-0.0154306046838,-0.958371668645,
11913,0.0339815083321,-0.0157549826238,-0.962633187243,
11932,0.0454991396192,-0.0159939142271,-0.965549483502,
11953,0.0506567911809,-0.016096041895,-0.966736956984,
11976,0.0673974003752,-0.0158580125754,-0.969541190329,
11995,0.0823156428443,-0.016125661887,-0.972226421405,
12024,0.092522653788,-0.0163017555574,-0.973864348423,
12050,0.0993177398471,-0.0164163990485,-0.974875271022,
12064,0.0993177398471,-0.0164163990485,-0.974875271022,
12082,0.165840028644,-0.0166820274328,-0.981821526598,
12101,0.184373774165,-0.0169463175494,-0.983314699155,
12122,0.184373774165,-0.0169463175494,-0.983314699155,
12142,0.198333714506,-0.0171409232827,-0.984298743543,
12162,0.237081112125,-0.017666313089,-0.986411753361,
12186,0.264972296741,-0.0171627570243,-0.987135621682,
12204,0.277740366249,-0.0173224965563,-0.987501745021,
12221,0.300007092872,-0.0175976816269,-0.987985317303,
12240,0.343042621989,-0.0181176504597,-0.988440031305,
12261,0.352727715087,-0.0182327749357,-0.988466528545,
12281,0.384243104877,-0.0176470347636,-0.988574711039,
12301,0.394085040337,-0.0177569723454,-0.988506675794,
12319,0.433232872442,-0.0181870444625,-0.988056869129,
12339,0.433232872442,-0.0181870444625,-0.988056869129,
12356,0.493799827652,-0.0182133477738,-0.987543558782,
12376,0.518192947231,-0.0184681587521,-0.986981495675,
12396,0.541393719781,-0.0187083948292,-0.986405461271,
12423,0.551512273884,-0.0188126282717,-0.986143152841,
12440,0.590518688244,-0.0192123508275,-0.985084349161,
12466,0.605669844566,-0.0193664067377,-0.984655545575,
12488,0.658911107608,-0.0190183727679,-0.98305585877,
12507,0.687510901222,-0.0192923400958,-0.982190148317,
12526,0.699123908494,-0.0194029682552,-0.981839038794,
12547,0.745254413972,-0.0198378811195,-0.980452863862,
12565,0.766461844986,-0.0194764048541,-0.979933243816,
12591,0.766461844986,-0.0194764048541,-0.979933243816,
12608,0.815611971095,-0.0199273139492,-0.978528843348,
12628,0.836784402587,-0.020119591148,-0.97794762922,
12645,0.853800941789,-0.020273420842,-0.977492315225,
12664,0.894159804941,-0.0194948195776,-0.977150041518,
12681,0.904583074607,-0.019582578522,-0.97690069372,
12702,0.933630407759,-0.0198265974658,-0.97623428771,
12719,0.969767843193,-0.020129294472,-0.975460197874,
12740,0.992616037914,-0.0203202755452,-0.97500332299,
12757,1.00824500154,-0.0204505866471,-0.97470626897,
12782,1.02883492901,-0.0197751396572,-0.974957824236,
12797,1.07021453572,-0.0201041767494,-0.97429173672,
12820,1.09754569356,-0.0203207609644,-0.97389931294,
12839,1.10622043783,-0.0203894312464,-0.973782791005,
12861,1.14386297282,-0.0199303007765,-0.97468668464,
12881,1.16504454187,-0.020073969664,-0.974571548547,
12900,1.19346835153,-0.0201763144657,-0.974581908999,
12918,1.205166601,-0.0201465274519,-0.974668326947,
12940,1.2443357565,-0.0194358671885,-0.975555539626,
12961,1.26622291002,-0.0167620207326,-0.9777742931,
12980,1.27572597258,-0.016022856667,-0.978446795024,
12999,1.30766523088,-0.0119377452173,-0.981927626667,
13026,1.31470186286,-0.0105955717512,-0.982990768215,
13048,1.34613077946,-0.00153474097111,-0.989512742325,
13068,1.34613077946,-0.00153474097111,-0.989512742325,
13083,1.35675655554,0.00512845062215,-0.993687970266,
13104,1.37456877121,0.016770477228,-1.00034122966,
13124,1.38045097481,0.0220839750438,-1.00310108209,
13147,1.39605959212,0.0436174869514,-1.01294289056,
13162,1.40093760233,0.0552713949487,-1.01750808374,
13187,1.40314437645,0.0740267331584,-1.02404606822,
13219,1.40391298318,0.0796002282973,-1.02579102205,
13230,1.40483151292,0.0947606144401,-1.03015030929,
13256,1.40309716717,0.121430054267,-1.03664956912,
13266,1.40223052293,0.127454083578,-1.03793675337,
13285,1.39716899705,0.14568965557,-1.04199300886,
13307,1.39547285413,0.152892298416,-1.04322747452,
13334,1.38762473661,0.180173224872,-1.04721404204,
13353,1.37538587037,0.213588563513,-1.05080234635,
13376,1.36226453654,0.239935011534,-1.05344084451,
13390,1.35742758645,0.25035046989,-1.05405704003,
13412,1.34789640455,0.269800758174,-1.05493477537,
13427,1.34789640455,0.269800758174,-1.05493477537,
13447,1.32959106839,0.304174227466,-1.05568135288,
13466,1.31400785264,0.331214187602,-1.05563501643,
13485,1.30658635992,0.343540832287,-1.055448513,
13505,1.2833054461,0.377995658318,-1.05618593635,
13526,1.2833054461,0.377995658318,-1.05618593635,
13543,1.25798529938,0.415493930876,-1.05448561699,
13564,1.25024956584,0.426507725964,-1.05386708598,
13586,1.22085620759,0.464712503625,-1.05247008768,
13606,1.20110973408,0.490589021204,-1.05052487235,
13631,1.18722237783,0.508260306503,-1.04908456506,
13645,1.17380838864,0.524951592333,-1.0476565421,
13669,1.16497394416,0.535753051565,-1.04670193726,
13685,1.13687029601,0.566989037289,-1.04513710282,
13705,1.12761476401,0.577703132188,-1.04412242735,
13723,1.1031294832,0.605387277452,-1.04142266742,
13742,1.08534690823,0.624926187655,-1.03945188102,
13773,1.05328856758,0.657258971707,-1.03758938319,
13791,1.05328856758,0.657258971707,-1.03758938319,
13806,1.05328856758,0.657258971707,-1.03758938319,
13830,0.995704972867,0.715213870729,-1.03156992491,
13847,0.988950712513,0.721750854111,-1.03088765932,
13870,0.969947273911,0.739863395941,-1.0290027465,
13890,0.944158495784,0.761997418675,-1.02855256699,
13913,0.93302606697,0.77210427833,-1.02753884999,
13927,0.895438243349,0.805268200705,-1.0242680111,
13946,0.882164579239,0.81663530986,-1.02316661849,
13972,0.859664241336,0.835506149718,-1.02135754401,
13993,0.838694404787,0.850861295906,-1.02093575581,
14014,0.822541324268,0.863778610427,-1.01974712509,
14033,0.806302789233,0.876514371236,-1.01859568147,
14050,0.806302789233,0.876514371236,-1.01859568147,
14073,0.748239989564,0.920041421491,-1.01483158277,
14094,0.747079157063,0.919170162242,-1.01648347499,
14110,0.710511314549,0.944951765097,-1.01442676306,
14127,0.685532752018,0.96187516468,-1.01314344797,
14157,0.685532752018,0.96187516468,-1.01314344797,
14174,0.637439857707,0.99290684444,-1.01093030857,
14190,0.618729258548,1.00394746033,-1.01224145496,
14212,0.596956946574,1.01697740854,-1.01142240744,
14228,0.587850319441,1.02230519675,-1.01109780839,
14252,0.575017910744,1.02969058071,-1.01065835939,
14275,0.527164517293,1.05530733298,-1.01125770405,
14292,0.516984750817,1.06064701932,-1.01098728841,
14313,0.50286984584,1.06790514128,-1.01062794236,
14331,0.477916735244,1.08032570586,-1.01002559392,
14353,0.458132265038,1.08980460436,-1.00957596547,
14382,0.423208011833,1.10476587365,-1.01098247166,
14392,0.402862592443,1.11359084057,-1.01062310262,
14413,0.395138114166,1.11685151982,-1.01049363167,
14434,0.36647252658,1.12851660433,-1.01003531602,
14451,0.349858865452,1.13496301566,-1.00978592487,
14471,0.3222208818,1.14391579818,-1.0117683701,
14494,0.309219842013,1.14849847891,-1.01162022329,
14509,0.292269438746,1.15425980932,-1.0114386118,
14540,0.271165769352,1.16109489314,-1.01122113763,
14560,0.237773948493,1.17114003754,-1.01089637408,
14576,0.216149804326,1.17557553086,-1.01198079511,
14589,0.216149804326,1.17557553086,-1.01198079511,
14618,0.201712255228,1.17935833674,-1.01186771707,
14635,0.147355935333,1.19199671848,-1.01150278236,
14656,0.131200501021,1.19526209651,-1.01140754954,
14679,0.106292802813,1.19874397415,-1.01314562321,
14695,0.106292802813,1.19874397415,-1.01314562321,
14717,0.0911951842294,1.20126057219,-1.01309211981,
14740,0.0768122008837,1.20347296573,-1.01304865919,
14758,0.0768122008837,1.20347296573,-1.01304865919,
14781,0.00878504698247,1.21048384464,-1.01472753275,
14798,0.00226354741861,1.21103354323,-1.0147222402,
14818,-0.0110234819584,1.21203585751,-1.01471361511,
14844,-0.0511930884021,1.21410316101,-1.01469817329,
14863,-0.0749952386281,1.21464410874,-1.01468910942,
14881,-0.0830800880252,1.21471199429,-1.01468674573,
14905,-0.113303327993,1.2140082398,-1.01603339106,
14922,-0.113303327993,1.2140082398,-1.01603339106,
14938,-0.13361081596,1.21334154828,-1.01605638987,
14962,-0.156604672627,1.21213118954,-1.01608400725,
14980,-0.189544683853,1.2095444234,-1.01612942117,
15006,-0.206584757696,1.20703320943,-1.01697683877,
15025,-0.230127644318,1.20415461755,-1.01702909308,
15041,-0.24830206714,1.20157082625,-1.01707360015,
15067,-0.265357849602,1.19885645233,-1.01711922704,
15079,-0.283467981048,1.19521549875,-1.01802603534,
15103,-0.29751082316,1.19250644925,-1.01807676457,
15122,-0.317294137062,1.1883603212,-1.01815526912,
15138,-0.329457982261,1.18561857949,-1.0182050266,
15166,-0.347830107884,1.18119517118,-1.01828307942,
15185,-0.356924537441,1.1780157649,-1.0196114893,
15199,-0.378457166327,1.17219226345,-1.01972803021,
15223,-0.405292790104,1.16426205411,-1.01988528568,
15243,-0.429501542201,1.15645911891,-1.0200377394,
15267,-0.440608089384,1.15266925949,-1.0201097787,
15295,-0.467173330444,1.14245418967,-1.02137138004,
15305,-0.487634211332,1.13449709705,-1.02152196771,
15334,-0.493990032403,1.13192916446,-1.02156900125,
15352,-0.515548770555,1.12287443781,-1.02172736297,
15364,-0.533714366248,1.11482566186,-1.02186105612,
15383,-0.543128584942,1.11050215042,-1.02193041949,
15401,-0.566026260808,1.09903666807,-1.0235011418,
15420,-0.571634638564,1.09624490593,-1.02354923079,
15447,-0.579476071073,1.09227644812,-1.02361731167,
15472,-0.603116128866,1.07984403983,-1.02382982828,
15496,-0.642063740844,1.0569307892,-1.02569117939,
15505,-0.642063740844,1.0569307892,-1.02569117939,
15526,-0.642063740844,1.0569307892,-1.02569117939,
15549,-0.680099296605,1.03334378403,-1.02608146717,
15571,-0.680099296605,1.03334378403,-1.02608146717,
15595,-0.715932903688,1.00827102553,-1.02750290788,
15611,-0.715932903688,1.00827102553,-1.02750290788,
15628,-0.731716329677,0.996929403179,-1.02767116385,
15649,-0.755097565821,0.979374301523,-1.02791310304,
15667,-0.764667678072,0.9719220796,-1.02800764477,
15686,-0.783314001601,0.956235662787,-1.02930956703,
15708,-0.802827904105,0.939857861261,-1.02950912865,
15727,-0.813497783037,0.930602078398,-1.02961630748,
15744,-0.826643413132,0.918896118157,-1.02974580643,
15766,-0.83538735966,0.910919267527,-1.02983072023,
15786,-0.850803358853,0.896471992331,-1.02997979974,
15806,-0.861593569505,0.88581236116,-1.03145218227,
15845,-0.894354668286,0.852462980276,-1.03181244322,
15847,-0.894354668286,0.852462980276,-1.03181244322,
15868,-0.905218210944,0.840825728969,-1.0319333803,
15887,-0.912492454727,0.832861534842,-1.03201387333,
15902,-0.926681771545,0.815263745471,-1.03355832043,
15921,-0.945617583136,0.793002165708,-1.03379113293,
15948,-0.959243898676,0.776292350957,-1.03395462083,
15965,-0.969657314839,0.763110041812,-1.0340764905,
15984,-0.982172652251,0.745777968873,-1.03521034975,
16002,-0.989316055651,0.736159263169,-1.03529829012,
16025,-1.0046905151,0.714776412387,-1.03548571031,
16047,-1.00864162072,0.709123233387,-1.03553309092,
16069,-1.0196283991,0.693046023583,-1.03566373547,
16096,-1.04130412308,0.658416098352,-1.03629168163,
16110,-1.04130412308,0.658416098352,-1.03629168163,
16127,-1.04721639136,0.648845105272,-1.03636384172,
16150,-1.06471904208,0.619311736053,-1.03658453821,
16171,-1.06887144653,0.612021044902,-1.0366387483,
16188,-1.07729169157,0.59470313722,-1.03802440103,
16203,-1.08344608122,0.583236973297,-1.03812084053,
16234,-1.10030103235,0.550245517775,-1.03840268878,
16253,-1.10786342496,0.534598745602,-1.03853580647,
16279,-1.11298484804,0.523668355927,-1.03862688919,
16294,-1.12167305985,0.504445857695,-1.03878288455,
16318,-1.12482059043,0.49564400341,-1.03991137079,
16337,-1.13968816827,0.459602376174,-1.04021234699,
16360,-1.14555566859,0.444420051848,-1.04033783776,
16384,-1.15177635917,0.427640914334,-1.040473697,
16399,-1.15462712784,0.419696093475,-1.04053694331,
16420,-1.16408732497,0.388997309095,-1.04146967804,
16437,-1.16655739741,0.381292202363,-1.04153130869,
16461,-1.17404109153,0.356811438657,-1.04172413058,
16478,-1.17809434994,0.342741672737,-1.04183239037,
16502,-1.18177852872,0.329378898963,-1.04193384418,
16526,-1.18682312302,0.306319239195,-1.04340434088,
16542,-1.19304022217,0.280036039584,-1.04362193608,
16562,-1.19828036328,0.255625558351,-1.04382087646,
16583,-1.20017819784,0.246147347833,-1.04389554449,
16605,-1.20290798805,0.224544738215,-1.04496715402,
16620,-1.20557194746,0.208861384684,-1.04509333727,
16643,-1.20911161524,0.185835103462,-1.0452766679,
16661,-1.21133129086,0.169688497032,-1.04540193425,
16677,-1.21133129086,0.169688497032,-1.04540193425,
16702,-1.21553274095,0.133412038766,-1.04567215849,
16725,-1.21570132723,0.121757700294,-1.04641286934,
16744,-1.21692336454,0.107203749308,-1.04652021394,
16762,-1.21825715256,0.088236370877,-1.04665867774,
16782,-1.21984869642,0.0562128714639,-1.04688690862,
16803,-1.21984869642,0.0562128714639,-1.04688690862,
16824,-1.21960327744,0.0331148982884,-1.04823145368,
16840,-1.2197698115,0.0125318273121,-1.04839162186,
16863,-1.21946809123,-0.0145129569173,-1.04860286686,
16880,-1.21880200866,-0.0360679681378,-1.04876791356,
16902,-1.21687689816,-0.0566806443642,-1.05060587436,
16920,-1.21561631589,-0.0759889829795,-1.05076721441,
16941,-1.21455917861,-0.0894263686204,-1.0508765716,
16964,-1.21278703937,-0.108691255602,-1.05102445194,
16980,-1.21092679376,-0.126081687409,-1.05114990274,
17006,-1.20927089405,-0.139909151539,-1.0512455204,
17019,-1.20531001392,-0.164848257798,-1.05198383776,
17055,-1.20278577381,-0.181186522476,-1.05209055239,
17059,-1.20278577381,-0.181186522476,-1.05209055239,
17081,-1.19654015588,-0.216631134327,-1.05231155282,
17105,-1.19044380633,-0.246522896694,-1.05248950307,
17121,-1.18985199542,-0.244966362241,-1.052826416,
17156,-1.18185090807,-0.279433728441,-1.05302576734,
17167,-1.18185090807,-0.279433728441,-1.05302576734,
17185,-1.17725770269,-0.29742839895,-1.05312909858,
17200,-1.16959825204,-0.32519892528,-1.05328978471,
17236,-1.15810727627,-0.35885532657,-1.05429393563,
17247,-1.15443372526,-0.370093136761,-1.05436557716,
17262,-1.15443372526,-0.370093136761,-1.05436557716,
17290,-1.14487825033,-0.397761535286,-1.05454019418,
17303,-1.14487825033,-0.397761535286,-1.05454019418,
17336,-1.13920714134,-0.413251601821,-1.05463768083,
17350,-1.12044450487,-0.456731821632,-1.05541605153,
17385,-1.11145648343,-0.47764659449,-1.05555626124,
17395,-1.10184306573,-0.49891843347,-1.05570269447,
17420,-1.09249738986,-0.518632669116,-1.0558409124,
17436,-1.08153952325,-0.537975233972,-1.05642211253,
17461,-1.07457173688,-0.551447558981,-1.05652459344,
17483,-1.07457173688,-0.551447558981,-1.05652459344,
17507,-1.04989138972,-0.596187111384,-1.05687809837,
17530,-1.04454432709,-0.603316762992,-1.05756838712,
17542,-1.03758834646,-0.614945254619,-1.05766944967,
17573,-1.0287249689,-0.629353921336,-1.0577970332,
17580,-1.01455522716,-0.651508616286,-1.05799482573,
17605,-1.00687786836,-0.663092181371,-1.05809822593,
17632,-0.989414145802,-0.686431768694,-1.05831117079,
17639,-0.989414145802,-0.686431768694,-1.05831117079,
17665,-0.970888618288,-0.711910079921,-1.05853985273,
17688,-0.95931121322,-0.72716651893,-1.05868067146,
17706,-0.941414986378,-0.749823444437,-1.05889789497,
17725,-0.928172549875,-0.764183306965,-1.05989655851,
17746,-0.928172549875,-0.764183306965,-1.05989655851,
17762,-0.907031177651,-0.788729484698,-1.06016983088,
17789,-0.907031177651,-0.788729484698,-1.06016983088,
17811,-0.88273271246,-0.815405077481,-1.06047680792,
17832,-0.871738166864,-0.826976184024,-1.06061107647,
17851,-0.862043655429,-0.835340517232,-1.06126270759,
17876,-0.830467948496,-0.866241371163,-1.06164252794,
17896,-0.818655942294,-0.87725057438,-1.06178009885,
17914,-0.818655942294,-0.87725057438,-1.06178009885,
17934,-0.795646754006,-0.896341182517,-1.06211822164,
17952,-0.789849256229,-0.901362353782,-1.06218137964,
17971,-0.7670024453,-0.920543823343,-1.06242737536,
17993,-0.758059590966,-0.92779813764,-1.06252222443,
18016,-0.729976016542,-0.949693977995,-1.06281667933,
18035,-0.720405511028,-0.955302649595,-1.06333355617,
18052,-0.7157363385,-0.95873807247,-1.06338276862,
18077,-0.687549686852,-0.978769364178,-1.06367952428,
18101,-0.676566977111,-0.986255753298,-1.06379380859,
18123,-0.662893073971,-0.995334539279,-1.0639346993,
18143,-0.649957831273,-1.00368279031,-1.06406699817,
