t,x_0,x_1,x_2,
17030,1.28941640387,0.000619364769658,-0.885549120095,
17046,1.28941628019,0.000618199560126,-0.885764253545,
17070,1.28941728069,0.000615723487555,-0.886316927671,
17082,1.2897734826,0.000443527017898,-0.884409047178,
17109,1.28978310195,0.000438493615936,-0.885074624334,
17122,1.28978310195,0.000438493615936,-0.885074624334,
17162,1.28981070723,0.000428602271656,-0.886516932182,
17172,1.28982135008,0.00042444739325,-0.88700352472,
17191,1.29008557837,0.000657412430919,-0.884945004077,
17216,1.29010072594,0.000654328705342,-0.885499773974,
17232,1.29011495117,0.000651365365135,-0.886058010937,
17247,1.29012528293,0.000649053070649,-0.886472677098,
17268,1.29013356309,0.000647232902259,-0.886821811395,
17288,1.29059193941,0.000480352872799,-0.88464426487,
17317,1.29059954022,0.000477940601064,-0.884905602014,
17329,1.29059954022,0.000477940601064,-0.884905602014,
17348,1.29063588371,0.000464513379399,-0.886353812122,
17374,1.29116178603,0.000581563877198,-0.884503585015,
17397,1.29118148268,0.000574701305174,-0.885297769636,
17411,1.29119224101,0.000569382733058,-0.885861133931,
17432,1.29120078267,0.000563887000689,-0.886369170524,
17465,1.29121127137,0.000553947368824,-0.887252872098,
17475,1.29181094158,0.000563278852226,-0.885807943083,
17498,1.29181276673,0.000561811938479,-0.885994261779,
17519,1.29181848387,0.000554602983951,-0.886863138585,
17547,1.29181744039,0.000547604061688,-0.887783138964,
17563,1.29181620206,0.000546249793636,-0.888011853468,
17578,1.29244907676,0.000422335750323,-0.886564622748,
17596,1.2924474668,0.000420592261935,-0.886786906996,
17613,1.29244238344,0.00041663075882,-0.887269876563,
17634,1.29243467075,0.000412771688385,-0.887771504122,
17653,1.2924222963,0.000408664125339,-0.888377380571,
17677,1.29278727074,0.000523574038929,-0.887048546541,
17692,1.29277560389,0.000522056093751,-0.887398031416,
17711,1.29275293134,0.000519959366534,-0.887992274046,
17732,1.29273190243,0.00051861099179,-0.888480445124,
17750,1.29270872943,0.000517312571172,-0.888958270838,
17773,1.2926756621,0.000515262261233,-0.889553531023,
17792,1.29314927657,0.000698018964173,-0.887667597734,
17812,1.29311793486,0.000698536664596,-0.888139778312,
17834,1.29307737666,0.000700934103248,-0.888704776949,
17855,1.29302918846,0.000703957663628,-0.889323450478,
17874,1.29355890753,0.000631164373091,-0.887767950319,
17895,1.29348709077,0.000636003769656,-0.888583961547,
17916,1.29345986711,0.000637836135598,-0.888874167497,
