t,x_0,x_1,x_2,
9580,0.0211059886496,0.0126752713525,-0.227920630191,
9607,0.022504856191,0.0135714415707,-0.234907910884,
9626,0.0208978646476,0.0124046083168,-0.233751676724,
9655,0.0212511121269,0.012642670922,-0.236916119874,
9683,0.0216618944268,0.0129272065921,-0.24159120063,
9695,0.0221655349715,0.0133002196386,-0.250580579181,
9711,0.0223316958768,0.01344086014,-0.25587798571,
9733,0.0199768238677,0.0119498291176,-0.254964345163,
9763,0.0199800224451,0.0120030511686,-0.262408977048,
9777,0.0198422242596,0.0119875356818,-0.272525444428,
9792,0.0197519173046,0.0119589269864,-0.276510926119,
9808,0.019506935001,0.0118645401043,-0.284979559208,
9834,0.016281988039,0.0104285090115,-0.287321618839,
9850,0.0158552340059,0.0102340860749,-0.296710651522,
9873,0.0155469163155,0.0100896317205,-0.302948252999,
9893,0.014741475797,0.00970051880753,-0.318000245891,
9941,0.010043687296,0.00703007383515,-0.345749516607,
9979,0.00901090542361,0.00649808327866,-0.361425478087,
10017,0.00785679993206,0.00589614982802,-0.378484091957,
10039,0.00672869975062,0.0053046527961,-0.394488138782,
10054,0.00518847477911,0.00449046048562,-0.415245573641,
10074,0.00477987937122,0.00427338496553,-0.42057592493,
10098,0.00428243353182,0.0040088309491,-0.426974033011,
10102,0.00428243353182,0.0040088309491,-0.426974033011,
10193,-0.00257269146061,0.000577452808896,-0.458791108815,
10193,-0.00257269146061,0.000577452808896,-0.458791108815,
10193,-0.00257269146061,0.000577452808896,-0.458791108815,
10199,-0.00257269146061,0.000577452808896,-0.458791108815,
10210,-0.00781860466753,-0.00283148437891,-0.47540496127,
10234,-0.0102925222447,-0.00417264254308,-0.49982151064,
10264,-0.0112160227897,-0.00467419603375,-0.508674466475,
10267,-0.0112160227897,-0.00467419603375,-0.508674466475,
10291,-0.0123055185379,-0.00526756145782,-0.518979440633,
10304,-0.0123055185379,-0.00526756145782,-0.518979440633,
10342,-0.0181040112565,-0.00849686894437,-0.533967454398,
10352,-0.0181040112565,-0.00849686894437,-0.533967454398,
10361,-0.0181040112565,-0.00849686894437,-0.533967454398,
10380,-0.0206536449977,-0.010039719142,-0.522931639578,
10398,-0.0239107664757,-0.011827861633,-0.55036859317,
10424,-0.0248116827891,-0.0123231557612,-0.557777115141,
10441,-0.0263089475195,-0.0131480951454,-0.569951989206,
10465,-0.0263089475195,-0.0131480951454,-0.569951989206,
10489,-0.0313750026465,-0.0160505768166,-0.576726888347,
10508,-0.032033854423,-0.016415581867,-0.58182344007,
10539,-0.033174291487,-0.0170476889974,-0.590642949956,
10553,-0.033174291487,-0.0170476889974,-0.590642949956,
10569,-0.034318376668,-0.0176805331548,-0.599498429638,
10597,-0.0351911204147,-0.0181610905988,-0.606327128311,
10615,-0.039162477085,-0.0205225607347,-0.606606112289,
10638,-0.0397824766086,-0.0208582547775,-0.61133637821,
10714,-0.0447767356727,-0.023667071158,-0.618567270086,
10714,-0.0447767356727,-0.023667071158,-0.618567270086,
10714,-0.0447767356727,-0.023667071158,-0.618567270086,
10763,-0.0447767356727,-0.023667071158,-0.618567270086,
10763,-0.0447767356727,-0.023667071158,-0.618567270086,
10769,-0.0447767356727,-0.023667071158,-0.618567270086,
10790,-0.0462395744298,-0.0245280436341,-0.628553221899,
10825,-0.0507409513763,-0.0276282212507,-0.631356529577,
10835,-0.0507409513763,-0.0276282212507,-0.631356529577,
10878,-0.052622676341,-0.0290950789518,-0.644884975637,
10878,-0.052622676341,-0.0290950789518,-0.644884975637,
10895,-0.0536978260578,-0.0300226364774,-0.65484034085,
10917,-0.0538597653417,-0.0301560783801,-0.656614726074,
10932,-0.0570259310693,-0.0323265454698,-0.652951199227,
10951,-0.0573670932422,-0.0325261386453,-0.657072308081,
10982,-0.0574941042595,-0.0325868649178,-0.658690527863,
11001,-0.0576525947746,-0.0326506689993,-0.660797144513,
11020,-0.0606127060495,-0.034192329004,-0.66145818284,
11044,-0.0608474850626,-0.0341271373157,-0.665758793603,
11068,-0.0609946767722,-0.0340311980887,-0.669022361151,
11077,-0.0609946767722,-0.0340311980887,-0.669022361151,
11091,-0.0611763100296,-0.0337867326473,-0.674478683535,
11111,-0.0640726671745,-0.0352974124713,-0.670016655903,
11133,-0.0640726671745,-0.0352974124713,-0.670016655903,
11149,-0.0641594057913,-0.0346287767072,-0.678589495444,
11185,-0.0641362795244,-0.0343558891168,-0.681358336977,
11204,-0.0640248258162,-0.0337793056014,-0.686501255617,
11222,-0.066400210304,-0.0346434005492,-0.683140957192,
11239,-0.0663547925795,-0.0345011870708,-0.684198928635,
11264,-0.0662009129511,-0.0340781395259,-0.687212087332,
11291,-0.0659272511833,-0.0334511619191,-0.691371586543,
11325,-0.0675623477097,-0.0336774360379,-0.692146726848,
11332,-0.0675623477097,-0.0336774360379,-0.692146726848,
11357,-0.0670976265322,-0.0329563371956,-0.696056277296,
11390,-0.0666376932807,-0.0323042505926,-0.699438598789,
11418,-0.0660384772963,-0.031522266279,-0.703334681764,
11433,-0.0653797385524,-0.0307301497235,-0.707134385078,
11459,-0.0675658614779,-0.0316986938374,-0.703066446382,
11473,-0.0675658614779,-0.0316986938374,-0.703066446382,
11504,-0.0662728181401,-0.0303116982096,-0.709191225811,
11536,-0.0657638727499,-0.0298013345121,-0.711373744711,
11550,-0.064499148067,-0.0286034633003,-0.71637757331,
11569,-0.0670109379315,-0.0301083021991,-0.71052076126,
11589,-0.0661628023599,-0.0293551877588,-0.71353859648,
11601,-0.065866240011,-0.0290993539591,-0.714548907373,
11617,-0.0649433012696,-0.028325695619,-0.717593379602,
11647,-0.0645032054779,-0.0279668505064,-0.718996608242,
11660,-0.0665615158911,-0.0290394939967,-0.714492865216,
11678,-0.0656791072225,-0.0283531707675,-0.717134980977,
11698,-0.0649642683918,-0.0278147493956,-0.71920391481,
11715,-0.063935597101,-0.0270654637278,-0.722104270233,
11739,-0.0632557713112,-0.0265852570715,-0.723971699674,
11759,-0.0629901187962,-0.0264006016128,-0.724691515917,
11779,-0.0642542520826,-0.0269985652213,-0.723005188866,
11803,-0.0632453819942,-0.0263378704014,-0.725571045791,
11820,-0.0632453819942,-0.0263378704014,-0.725571045791,
11843,-0.0611216997,-0.0250084903872,-0.730788568314,
11860,-0.0635044309935,-0.0262921336978,-0.726516385991,
11892,-0.0620331582226,-0.0254225866344,-0.729971801167,
11928,-0.0612233510462,-0.0249574119829,-0.731838184485,
11986,-0.058784737258,-0.0236082745577,-0.737344687975,
12016,-0.0559920465173,-0.0221525849047,-0.743413738709,
12033,-0.0559920465173,-0.0221525849047,-0.743413738709,
12064,-0.0559920465173,-0.0221525849047,-0.743413738709,
12073,-0.0559920465173,-0.0221525849047,-0.743413738709,
12089,-0.05522420431,-0.0220618592847,-0.744211220054,
12117,-0.0539578581177,-0.0214721747413,-0.746601284148,
12133,-0.0566092554906,-0.0229779517503,-0.741394460692,
12164,-0.0548332072947,-0.0221778875971,-0.744595940303,
12177,-0.0548332072947,-0.0221778875971,-0.744595940303,
12225,-0.0548332072947,-0.0221778875971,-0.744595940303,
12256,-0.0493338661196,-0.0198532104636,-0.754052718205,
12281,-0.0489904988882,-0.0197136145723,-0.754653597005,
12301,-0.0499191417239,-0.0204505220678,-0.752727061726,
12322,-0.0492562437161,-0.0201888826558,-0.753890157361,
12338,-0.0492562437161,-0.0201888826558,-0.753890157361,
12357,-0.0475052267463,-0.019506468167,-0.756979693382,
12374,-0.0475052267463,-0.019506468167,-0.756979693382,
12398,-0.0475052267463,-0.019506468167,-0.756979693382,
12413,-0.0484762424317,-0.0204459011595,-0.755691844637,
12436,-0.0484762424317,-0.0204459011595,-0.755691844637,
12445,-0.046288065209,-0.0196363636559,-0.759598314874,
12466,-0.0457803542479,-0.0194507154354,-0.760510862956,
12490,-0.0479275209796,-0.0207233288628,-0.757545149234,
12516,-0.0467487576991,-0.0203000095976,-0.759720191576,
12527,-0.0467487576991,-0.0203000095976,-0.759720191576,
12551,-0.0446641410696,-0.0195608276145,-0.763642871764,
12568,-0.0463543318085,-0.020938725021,-0.761933128272,
12593,-0.0457648919155,-0.0207353183846,-0.763079980593,
12615,-0.0449205868695,-0.0204442401846,-0.764737938258,
12639,-0.0435896323257,-0.0199850320971,-0.767387739867,
12663,-0.0420603428087,-0.0194548612389,-0.770462931285,
12677,-0.0420603428087,-0.0194548612389,-0.770462931285,
12696,-0.0438824434246,-0.0206327618296,-0.768474099592,
12716,-0.04332432588,-0.0204403629291,-0.769603118733,
12752,-0.042124546334,-0.0200247149471,-0.772016244182,
12761,-0.0413324786292,-0.0197488017985,-0.773603105531,
12781,-0.0406071933323,-0.0194947815616,-0.775056770795,
12800,-0.0406071933323,-0.0194947815616,-0.775056770795,
12816,-0.0420759354841,-0.020305471095,-0.774178411237,
12833,-0.0413720386793,-0.0200566400717,-0.775594049563,
12866,-0.040581274837,-0.0197759118114,-0.777182958295,
12888,-0.040581274837,-0.0197759118114,-0.777182958295,
12923,-0.0420644125528,-0.020564334061,-0.776311950788,
12952,-0.0398131715144,-0.0197466910149,-0.78080124672,
12991,-0.0384393405181,-0.0192447953509,-0.783532596417,
13054,-0.0365970899766,-0.0185572031969,-0.787206553372,
13054,-0.0365970899766,-0.0185572031969,-0.787206553372,
13054,-0.0365970899766,-0.0185572031969,-0.787206553372,
13081,-0.0386681781553,-0.0194859093395,-0.785350089564,
13123,-0.0367190841439,-0.0187363647735,-0.789223157758,
13146,-0.0351758000731,-0.0181374514714,-0.792258942963,
13162,-0.0351758000731,-0.0181374514714,-0.792258942963,
13183,-0.0341358627007,-0.0177318822556,-0.794309389786,
13206,-0.0357355392935,-0.0187563761456,-0.793731300153,
13224,-0.0357355392935,-0.0187563761456,-0.793731300153,
13242,-0.0350767173918,-0.0185016549916,-0.795023399329,
13275,-0.0369891020247,-0.0195376492172,-0.793427759556,
13296,-0.0360964088424,-0.0191907566876,-0.795185817162,
13299,-0.0360964088424,-0.0191907566876,-0.795185817162,
13331,-0.034873859973,-0.0187072293326,-0.797599143627,
13347,-0.034873859973,-0.0187072293326,-0.797599143627,
13354,-0.034873859973,-0.0187072293326,-0.797599143627,
13376,-0.0362084455255,-0.0194650946149,-0.798084736399,
13407,-0.0351396795008,-0.019028551578,-0.800274508307,
13428,-0.0347331132125,-0.0188608931308,-0.801108729983,
13470,-0.0335185855786,-0.0183495919268,-0.803604219129,
13476,-0.0335185855786,-0.0183495919268,-0.803604219129,
13503,-0.0353982543435,-0.0194324055741,-0.802246831053,
13526,-0.0338663846783,-0.0187807680498,-0.80541561612,
13546,-0.0338663846783,-0.0187807680498,-0.80541561612,
13570,-0.0329201693093,-0.018372451468,-0.807355119993,
13591,-0.0321682489378,-0.0180444368483,-0.808881333524,
13621,-0.0340043368676,-0.0186509915951,-0.809042331579,
13636,-0.033688885495,-0.018510369108,-0.809689403103,
13651,-0.033168077785,-0.0182773373028,-0.810753034107,
13667,-0.033168077785,-0.0182773373028,-0.810753034107,
13687,-0.0341053424911,-0.0187766571676,-0.811552136387,
13712,-0.0336707870052,-0.0185769334147,-0.812426605951,
13728,-0.0336707870052,-0.0185769334147,-0.812426605951,
13745,-0.0324620007993,-0.0180103836389,-0.814834469817,
13765,-0.0319967975699,-0.0177880228443,-0.815747181848,
13796,-0.031659658109,-0.0176257702654,-0.816401812798,
13824,-0.0327178179173,-0.0182369825681,-0.817438404618,
13846,-0.0323540040783,-0.0180640975894,-0.818102993943,
13877,-0.0311809889405,-0.0175084556513,-0.820180262277,
13906,-0.0311809889405,-0.0175084556513,-0.820180262277,
13919,-0.0322271952748,-0.0180242174169,-0.820685401195,
13937,-0.031957963255,-0.0178980561362,-0.8211366454,
13957,-0.0311948322161,-0.0175418860454,-0.822393945164,
13979,-0.0306528881189,-0.0172902120388,-0.823271290622,
13996,-0.0300014006509,-0.0169886760461,-0.824310542371,
14018,-0.029709218011,-0.016853485171,-0.82477095568,
14036,-0.0308563865138,-0.0172260464912,-0.825141927367,
14053,-0.0302542534068,-0.016944658127,-0.82607364071,
14074,-0.0299077464356,-0.0167823120856,-0.826606152991,
14091,-0.0295874854537,-0.016632010658,-0.827096530404,
14111,-0.0295874854537,-0.016632010658,-0.827096530404,
14130,-0.0307889932228,-0.017013233963,-0.827281771522,
14149,-0.030042461527,-0.0166564878317,-0.828415744717,
14177,-0.0291310620129,-0.0162193706311,-0.829791067313,
14211,-0.0297561005338,-0.0166829323736,-0.830700052354,
14212,-0.0297561005338,-0.0166829323736,-0.830700052354,
14231,-0.0290026178508,-0.0163201548278,-0.83183411124,
14254,-0.0287427798216,-0.0161946377104,-0.832223651708,
14279,-0.0278910614275,-0.0157824169966,-0.833498954642,
14296,-0.0275341699293,-0.0156089463203,-0.834032760486,
14308,-0.0289009800155,-0.0159453049831,-0.834393553477,
14334,-0.0282494164522,-0.0156246842382,-0.835382259586,
14348,-0.0278735731946,-0.0154393755474,-0.835951374988,
14366,-0.0273774642347,-0.0151950799345,-0.836699310342,
14395,-0.0269321192383,-0.0149753595613,-0.837368420837,
14414,-0.0279147462673,-0.0153259699658,-0.838543989519,
14424,-0.0277498266333,-0.015244379903,-0.838794464623,
14461,-0.0269043795449,-0.0148276416592,-0.840069488436,
14466,-0.0266253685438,-0.0146910121662,-0.840486845213,
14489,-0.0264245667293,-0.0145924869031,-0.840786127604,
14508,-0.0276094546012,-0.0149685487329,-0.841194269439,
14528,-0.0274284093693,-0.0148797243147,-0.841463520465,
14555,-0.0266335247205,-0.0144886024176,-0.842640422651,
14577,-0.0261897718708,-0.0142700061324,-0.843296607129,
14588,-0.0257126884386,-0.0140345724828,-0.844001010823,
14608,-0.0267242444392,-0.0144452285307,-0.845102487109,
14631,-0.0262938519886,-0.014231959683,-0.845748750606,
14655,-0.0262938519886,-0.014231959683,-0.845748750606,
14676,-0.0254218269051,-0.0137974569514,-0.847050385353,
14689,-0.02506434591,-0.0136194068286,-0.84757915403,
14707,-0.0262399926371,-0.0140794060292,-0.848588351296,
14735,-0.0255892183732,-0.013753230334,-0.849561862194,
14751,-0.0252071005405,-0.0135619541918,-0.850124994319,
14767,-0.0248716236012,-0.0133950626161,-0.850615009334,
14796,-0.0243725481632,-0.0131472724322,-0.851335477225,
14812,-0.0256884411905,-0.0134901622632,-0.851550260873,
14828,-0.0251942136132,-0.0132419404243,-0.852261185096,
14856,-0.024707703029,-0.0129980116707,-0.852953562712,
14869,-0.0244841582244,-0.0128861431535,-0.853269240922,
14900,-0.023713281893,-0.0125020067456,-0.854345427215,
14923,-0.0245978983986,-0.0128854032255,-0.855279651271,
14936,-0.0242899453787,-0.012732938454,-0.855708955964,
14955,-0.0239097502116,-0.0125453387051,-0.85623382176,
14972,-0.0235287821501,-0.0123577552822,-0.856753698757,
14990,-0.0231588428591,-0.0121767601686,-0.857252750022,
15009,-0.0242632065669,-0.0124552711427,-0.85785223418,
15040,-0.0239896881496,-0.012321346184,-0.858221329881,
15073,-0.0230884688689,-0.0118816740251,-0.859422966443,
15081,-0.0230884688689,-0.0118816740251,-0.859422966443,
15104,-0.0227178196779,-0.0117022688664,-0.859908851137,
15115,-0.0237858147128,-0.0124098475799,-0.861291556445,
15143,-0.023160102704,-0.0121138904386,-0.862128340822,
15161,-0.0226887897814,-0.0118936039003,-0.862748407028,
15175,-0.0222502304372,-0.0116894478788,-0.863314071634,
15203,-0.0219153990457,-0.011533539076,-0.863739568236,
15216,-0.0217689583139,-0.0114654814462,-0.863923930378,
15233,-0.0224235846879,-0.0118429550739,-0.865251460947,
15257,-0.0222975253349,-0.0117850657474,-0.865410242805,
15281,-0.0218260228012,-0.011568957301,-0.865997551647,
15305,-0.0209886166099,-0.0111883917812,-0.867010257038,
15322,-0.0217783169304,-0.0115307459051,-0.867853252251,
15339,-0.0215734603721,-0.0114386838036,-0.868098639813,
15358,-0.0211876279935,-0.01126607943,-0.868555580025,
15377,-0.0208222633582,-0.0111024288032,-0.868981457991,
15398,-0.0204231490125,-0.0109235049416,-0.869440928448,
15415,-0.0212058431121,-0.011142995509,-0.870553643831,
15433,-0.0208006235417,-0.0109575427444,-0.871025898293,
15503,-0.0206198537513,-0.0108742230739,-0.871234336344,
15503,-0.0206198537513,-0.0108742230739,-0.871234336344,
15505,-0.0206198537513,-0.0108742230739,-0.871234336344,
15522,-0.0202754858319,-0.0105728268085,-0.87326800301,
15544,-0.0199785184243,-0.0104327844577,-0.873592984645,
15561,-0.0195825079329,-0.0102460881111,-0.87402083438,
15576,-0.0192273293447,-0.0100783079033,-0.874398914094,
15601,-0.018928777957,-0.00993739299124,-0.874713983509,
15619,-0.0197926636728,-0.0103344557417,-0.875739349718,
15638,-0.0194284341388,-0.0101637136883,-0.876133114876,
15660,-0.0189363391073,-0.0099325651793,-0.876659320424,
15689,-0.0184183949413,-0.00968869143888,-0.877203028386,
15696,-0.0184183949413,-0.00968869143888,-0.877203028386,
15723,-0.0188431864731,-0.00982606280561,-0.878175713688,
15740,-0.0185368782396,-0.00968221545577,-0.878495717084,
15776,-0.0179902753787,-0.00942557741615,-0.879061520463,
15790,-0.0178344698045,-0.00935257609991,-0.879221625313,
15801,-0.0176470784,-0.00926486988873,-0.879413921488,
15840,-0.0180427413857,-0.00942539105703,-0.88135142398,
15856,-0.0180427413857,-0.00942539105703,-0.88135142398,
15875,-0.0175942468247,-0.00921316561848,-0.881835045411,
15892,-0.0172161828956,-0.00903607683666,-0.882234118231,
15914,-0.0169698489743,-0.00892061727914,-0.882490934922,
15932,-0.0177232024666,-0.00914034469387,-0.883210095253,
15956,-0.0174908736293,-0.00903135819472,-0.883453597493,
15971,-0.0173226198136,-0.00895302738576,-0.883629060158,
15998,-0.0170252764172,-0.00881447183557,-0.883935978254,
16011,-0.0170252764172,-0.00881447183557,-0.883935978254,
16034,-0.0169242024915,-0.00882607148614,-0.885622141212,
16055,-0.0168456563646,-0.00878968264867,-0.885702925873,
