t,x,y,z,
6193,0.0569643934874,0.00845115803229,-0.462974214861,
6216,0.0580705173277,0.00842279599453,-0.466360896808,
6247,0.0611251937643,0.00780542426048,-0.442736477149,
6263,0.0663983988972,0.00748482536747,-0.458711641623,
6280,0.0673135783446,0.00741743650507,-0.46151777931,
6301,0.0694013501323,0.0072512343469,-0.468018826044,
6319,0.0735512275052,0.00686786650773,-0.481287278306,
6341,0.0735512275052,0.00686786650773,-0.481287278306,
6358,0.0762055925785,0.00611375417521,-0.456797318051,
6380,0.0790229399051,0.00576280624364,-0.465747206736,
6402,0.0816417619035,0.00540764330629,-0.474271822861,
6419,0.0824523431481,0.00529161944261,-0.476971709934,
6434,0.0856525992904,0.00480588604413,-0.487908630032,
6453,0.0850227757622,0.00438532684368,-0.453898380306,
6475,0.0878377622327,0.00390707995749,-0.463444672497,
6508,0.0910409810613,0.00331817731708,-0.474704220933,
6520,0.0910409810613,0.00331817731708,-0.474704220933,
6546,0.0910409810613,0.00331817731708,-0.474704220933,
6566,0.0962487163049,0.00225278499993,-0.494559836281,
6582,0.0982958885973,0.000772645117094,-0.474520358578,
6613,0.0991052940035,0.00057352130528,-0.477881291075,
6623,0.102257413386,-0.000237628488515,-0.491406058717,
6642,0.102704173265,-0.000357547392267,-0.493392096252,
6665,0.104088264249,-0.00173067342962,-0.471353021672,
6681,0.105557254574,-0.0021693504227,-0.478038677012,
6702,0.106752091169,-0.00253812166196,-0.483618008776,
6722,0.107613590388,-0.0028114113828,-0.487764501905,
6739,0.109845760318,-0.00354929936181,-0.499007889499,
6767,0.110764172106,-0.00483026770025,-0.478294581258,
6785,0.111865037506,-0.00524012620411,-0.484292734688,
6802,0.111865037506,-0.00524012620411,-0.484292734688,
6824,0.11431702521,-0.0061985482781,-0.498572882555,
6842,0.113925130899,-0.00713347129084,-0.4738184855,
6861,0.115047969493,-0.00761832218519,-0.480887946856,
6879,0.116389934843,-0.0082191645416,-0.489716275359,
6896,0.116763668535,-0.0083910597981,-0.492287392898,
6918,0.118220366743,-0.00908171175254,-0.502819157119,
6940,0.118842252132,-0.00938714138531,-0.507570375881,
6956,0.118842252132,-0.00938714138531,-0.507570375881,
6984,0.119067483251,-0.0110605558283,-0.490526600814,
6998,0.119433114793,-0.0112634302364,-0.493603305591,
7018,0.120452047026,-0.011846124403,-0.50253187721,
7042,0.121405879862,-0.012419194275,-0.511575077053,
7066,0.120281393946,-0.0134069135587,-0.486449781167,
7079,0.120281393946,-0.0134069135587,-0.486449781167,
7096,0.120281393946,-0.0134069135587,-0.486449781167,
7118,0.122757621177,-0.0151549823398,-0.514483566604,
7142,0.121368753228,-0.0159714777867,-0.488045308721,
7158,0.121368753228,-0.0159714777867,-0.488045308721,
7179,0.122085735884,-0.0165672554316,-0.497787248577,
7197,0.122898778044,-0.0172911018711,-0.510327969033,
7220,0.123342843493,-0.0177131767841,-0.518054339313,
7245,0.123592274742,-0.0179597661118,-0.522684132006,
7263,0.122235542885,-0.019173351563,-0.502790833197,
7282,0.122396829807,-0.0193589090415,-0.50624041096,
7304,0.122858936923,-0.0199223587493,-0.516988105535,
7322,0.123149033045,-0.0203029073627,-0.524609250957,
7346,0.123149033045,-0.0203029073627,-0.524609250957,
7364,0.121758956945,-0.0215273493449,-0.510383051537,
7387,0.121830809105,-0.0216501358481,-0.51296725481,
7408,0.12203919828,-0.0220286116964,-0.521108039803,
7423,0.12203919828,-0.0220286116964,-0.521108039803,
7442,0.12203919828,-0.0220286116964,-0.521108039803,
7462,0.12049781544,-0.0233504081291,-0.509851189573,
7485,0.120625036902,-0.0238127985904,-0.521177086455,
7504,0.120625036902,-0.0238127985904,-0.521177086455,
7532,0.120718132066,-0.0243849110419,-0.536297860961,
7544,0.120718132066,-0.0243849110419,-0.536297860961,
7641,0.118774425191,-0.0251339269628,-0.519010588952,
7641,0.118774425191,-0.0251339269628,-0.519010588952,
7663,0.116387464234,-0.0266390093071,-0.522005860033,
7683,0.116387464234,-0.0266390093071,-0.522005860033,
7702,0.116124641098,-0.0270805150157,-0.538280533881,
7727,0.116002052314,-0.0272413219557,-0.544857212079,
7775,0.113728688693,-0.0280432930152,-0.522987337813,
7775,0.113728688693,-0.0280432930152,-0.522987337813,
7794,0.11361520604,-0.028156850687,-0.527905761382,
7814,0.11361520604,-0.028156850687,-0.527905761382,
7833,0.11361520604,-0.028156850687,-0.527905761382,
7845,0.112925308821,-0.0287237468708,-0.55644797275,
7873,0.112925308821,-0.0287237468708,-0.55644797275,
7886,0.111092279781,-0.0295165363072,-0.536430770986,
7902,0.110855128391,-0.0296572696544,-0.545622790617,
7921,0.110666634245,-0.0297566355687,-0.553027291912,
7939,0.110594400305,-0.0297914210861,-0.555870067868,
7959,0.108885833734,-0.0302761512972,-0.533868397005,
7977,0.108726970723,-0.0303385873598,-0.539673423817,
8000,0.108483611455,-0.0304221408965,-0.548626273173,
8025,0.108348226313,-0.0304620269942,-0.553663882734,
8040,0.106259584349,-0.0310614487238,-0.536349537131,
8066,0.106102458309,-0.0310958896506,-0.541812930673,
8089,0.105958099951,-0.031123709122,-0.546911522175,
8100,0.105790636291,-0.0311511644387,-0.552954286671,
8123,0.105511631663,-0.0311842919914,-0.563421349223,
8147,0.103789621497,-0.0316718491483,-0.54201057228,
8166,0.103680589763,-0.0316788575855,-0.545900011037,
8182,0.103465925266,-0.0316866537617,-0.553656350933,
8202,0.10321438187,-0.0316845571462,-0.563126890464,
8223,0.103055174468,-0.0316760083492,-0.56931802832,
8242,0.103055174468,-0.0316760083492,-0.56931802832,
8262,0.101434402165,-0.0322988753793,-0.550359585927,
8280,0.10124734785,-0.0322801819866,-0.557311156413,
8303,0.100988585213,-0.0322415697071,-0.567143636642,
8324,0.100988585213,-0.0322415697071,-0.567143636642,
8342,0.100735574843,-0.0321855340534,-0.577208194799,
8362,0.100735574843,-0.0321855340534,-0.577208194799,
8397,0.0986597962669,-0.0325246263364,-0.570141082134,
8406,0.0985809652303,-0.0324975169951,-0.573217930763,
8425,0.0985809652303,-0.0324975169951,-0.573217930763,
8455,0.0965916569926,-0.0333110881084,-0.557525895986,
8464,0.0965916569926,-0.0333110881084,-0.557525895986,
8486,0.0964512218624,-0.0332606397688,-0.562619529393,
8508,0.0961555455976,-0.0331382527877,-0.573583822876,
8524,0.0959776936056,-0.0330552740187,-0.580422474134,
8547,0.0958188964961,-0.0329745572865,-0.586738814422,
8568,0.0940765151158,-0.0335260232283,-0.567404289163,
8597,0.0938932753232,-0.0334298726262,-0.574213231678,
8608,0.0937806009784,-0.0333662284572,-0.578464156174,
8624,0.0935930693265,-0.0332526498814,-0.585701062158,
8644,0.0934961516194,-0.0331901511148,-0.589541457444,
8667,0.0917345837161,-0.0332936303894,-0.571407967608,
8686,0.0917345837161,-0.0332936303894,-0.571407967608,
8706,0.0913434833712,-0.0330173305364,-0.585893761377,
8726,0.0911926305747,-0.0329003423656,-0.591668970142,
8747,0.0893485898324,-0.0332999381273,-0.57362120768,
8769,0.0892901344151,-0.0332553458615,-0.575677826089,
8789,0.0890993419496,-0.0331043330701,-0.582498340957,
8807,0.0888860965574,-0.0329251520736,-0.590409119597,
8828,0.0888297188422,-0.0328757249076,-0.592558258267,
8851,0.0887029204588,-0.0327607050269,-0.597500717032,
8870,0.0869986354561,-0.0331686555161,-0.581892238632,
8891,0.0868881914254,-0.0330668879303,-0.585966463713,
8909,0.0868881914254,-0.0330668879303,-0.585966463713,
8931,0.0865729223151,-0.032761993052,-0.597958253777,
8949,0.0864613053822,-0.0326469251573,-0.602399885501,
8972,0.0846761738099,-0.0331113546944,-0.58839249769,
8993,0.0844870382536,-0.0329121303483,-0.595769299282,
9013,0.0843587802048,-0.032771329125,-0.600963423002,
9033,0.0842826902372,-0.0326854058263,-0.604100961762,
9050,0.0841966356335,-0.0325863420241,-0.607695218726,
9070,0.0824533052296,-0.0328553247498,-0.589197125615,
9086,0.0822589185943,-0.0326335528528,-0.596718112602,
9110,0.0821096851922,-0.0324543271126,-0.602672471086,
9131,0.0819891550679,-0.0323039810548,-0.607618797607,
9147,0.0818957392214,-0.0321839095755,-0.611532354386,
9164,0.0802886131336,-0.0326532060834,-0.593890666796,
9183,0.0800862868404,-0.0324008361281,-0.601858688933,
9210,0.0800360912987,-0.0323358500835,-0.603894273925,
9229,0.0798151366171,-0.0320373572181,-0.613179797906,
9260,0.0782834296099,-0.0326275628165,-0.597166666576,
9271,0.0781562476645,-0.0324567303185,-0.602306942165,
9291,0.0780403793219,-0.0322953509923,-0.607100656706,
9308,0.0779624960469,-0.032184062662,-0.610408668233,
9326,0.0779231731321,-0.0321271520594,-0.612099801487,
9347,0.077741780607,-0.0318541754124,-0.620149385415,
9369,0.0762985605673,-0.0321382815107,-0.603715962557,
9408,0.07603022677,-0.0317191533748,-0.615411498074,
9408,0.07603022677,-0.0317191533748,-0.615411498074,
9425,0.0759596233052,-0.0316027718194,-0.618651863501,
9445,0.0758334355985,-0.0313873754383,-0.624641700596,
9463,0.0743757218362,-0.0315834257746,-0.611231307489,
9484,0.0743757218362,-0.0315834257746,-0.611231307489,
9505,0.0742457193559,-0.0313579102707,-0.617178786409,
9527,0.0741385037833,-0.031165615878,-0.62227031277,
9545,0.0727526353564,-0.0309334920124,-0.611763640801,
9569,0.0726878640233,-0.0308101949875,-0.614893063321,
9595,0.0725209745907,-0.0304794746922,-0.623231368179,
9609,0.0724295276905,-0.0302908855021,-0.628008935182,
9634,0.0723955549764,-0.0302188403085,-0.629828474506,
9669,0.0722685753683,-0.0299395601592,-0.636814914327,
9676,0.0722685753683,-0.0299395601592,-0.636814914327,
9693,0.0711241208034,-0.0301889380342,-0.621484415276,
9714,0.070949384444,-0.0297986334885,-0.630681145177,
9747,0.070811548173,-0.0294732166083,-0.638228152794,
9756,0.070811548173,-0.0294732166083,-0.638228152794,
9774,0.0695465636457,-0.029605795452,-0.623589462492,
9795,0.0694945907627,-0.0294858707724,-0.626283986483,
9816,0.0692843102225,-0.0289928954175,-0.637485754495,
9842,0.0692843102225,-0.0289928954175,-0.637485754495,
9869,0.0691928796549,-0.0287725301376,-0.64263788194,
9876,0.0678545758066,-0.0288710705921,-0.63127234556,
9896,0.0677774529731,-0.0286919208608,-0.635404824985,
9912,0.0676957482812,-0.0284983434189,-0.639878902148,
9936,0.0676206852287,-0.0283167671802,-0.644114237855,
9954,0.0675792960546,-0.0282153283303,-0.646496026038,
9978,0.066314880607,-0.0283293174141,-0.635765190566,
9995,0.0662654377879,-0.0282127149511,-0.638456328662,
10018,0.0661554818315,-0.0279544670663,-0.644500517196,
10039,0.0660638992617,-0.0277362534197,-0.649632163696,
10058,0.0649139936774,-0.0280869002672,-0.632956164523,
10076,0.0648246654538,-0.0278865285817,-0.637584040313,
10100,0.0647481485528,-0.0277137608795,-0.641589512244,
10113,0.0647481485528,-0.0277137608795,-0.641589512244,
10149,0.0646028216591,-0.0273809809803,-0.649457307118,
10155,0.0646028216591,-0.0273809809803,-0.649457307118,
10175,0.0629747857892,-0.0273631362814,-0.641824897762,
10197,0.0628778032421,-0.0271544983315,-0.64676197211,
10223,0.0628778032421,-0.0271544983315,-0.64676197211,
10234,0.0627945175254,-0.0269724299917,-0.651114188125,
10277,0.0614004216599,-0.0269096365081,-0.646632844064,
10277,0.0614004216599,-0.0269096365081,-0.646632844064,
10297,0.061356173437,-0.026816456367,-0.648857420926,
10316,0.0612507455233,-0.0265923422162,-0.654291256519,
10339,0.0611290971538,-0.0263287753171,-0.6607380943,
10356,0.0610988405625,-0.0262620193982,-0.662369557095,
10377,0.0601107090991,-0.0265053940917,-0.648586517901,
10394,0.0600335617831,-0.0263383853884,-0.652517204111,
10414,0.0599009495868,-0.0260441874395,-0.659402880306,
10439,0.0598644508452,-0.0259614484076,-0.661343709349,
10468,0.0585370258127,-0.0259701251753,-0.652538919953,
10478,0.0585370258127,-0.0259701251753,-0.652538919953,
10500,0.058444635977,-0.0257641698846,-0.657172696452,
10520,0.0583572208462,-0.025563556525,-0.661710288982,
10540,0.058285593186,-0.0253951471212,-0.665568150485,
10567,0.0581965541839,-0.0251780955732,-0.670568464422,
10587,0.0581965541839,-0.0251780955732,-0.670568464422,
10602,0.0571358120196,-0.0250477439183,-0.661798013782,
10620,0.0570201383468,-0.0247578017315,-0.668284818866,
10647,0.0570201383468,-0.0247578017315,-0.668284818866,
10666,0.0569361041568,-0.0245432327089,-0.673062783051,
10685,0.0557318516544,-0.0247689488736,-0.662679057536,
10706,0.0556109499461,-0.0244788251017,-0.66899718431,
10723,0.0555498177811,-0.0243307148662,-0.672216671622,
10747,0.0555498177811,-0.0243307148662,-0.672216671622,
10766,0.0555273455223,-0.0242757661094,-0.673416619409,
10791,0.0545494279844,-0.0243405984709,-0.662979621184,
10816,0.0544588940789,-0.0241318615357,-0.667462345061,
10828,0.054305313036,-0.0237734071958,-0.675251273649,
10861,0.0542013264724,-0.0235212435414,-0.68083704875,
10868,0.0542013264724,-0.0235212435414,-0.68083704875,
10889,0.0533058224446,-0.0236274320623,-0.671164445414,
10910,0.0532573156298,-0.0235088029252,-0.673764306247,
10933,0.0531783057555,-0.0233124214375,-0.678122442768,
10956,0.0530982561627,-0.023108305659,-0.682716115163,
10969,0.052026303216,-0.0233652233593,-0.671638162397,
10988,0.0519988292137,-0.023299787713,-0.673097904372,
11014,0.0519374548786,-0.0231524377748,-0.676396219992,
11038,0.0518968103956,-0.0230537612598,-0.6786366935,
11071,0.0518968103956,-0.0230537612598,-0.6786366935,
11089,0.0506583439004,-0.0228905253678,-0.67934521336,
11090,0.0506583439004,-0.0228905253678,-0.67934521336,
11124,0.0505572870169,-0.0226465995363,-0.68518895691,
11126,0.0505572870169,-0.0226465995363,-0.68518895691,
11165,0.0504860185179,-0.0224706946716,-0.689420234856,
11177,0.0495482262119,-0.0225036973908,-0.680493733472,
11195,0.049456657238,-0.022281152411,-0.685565336468,
11210,0.0493972596355,-0.022133825517,-0.688906929093,
11230,0.0493423045993,-0.0219948323567,-0.692062540673,
11256,0.049268451334,-0.0218065624451,-0.696329321389,
11270,0.0484207742976,-0.022010535118,-0.684542246259,
11293,0.0483686125108,-0.021878589984,-0.687410136901,
11312,0.0483131119414,-0.0217360468253,-0.690502875012,
11332,0.0482417668654,-0.0215512398541,-0.694531107433,
11347,0.0481778904923,-0.0213817206499,-0.698247902132,
11371,0.0473573410836,-0.0214252098211,-0.687123390311,
11394,0.0473010056574,-0.0212796994603,-0.690210863858,
11418,0.0472069999787,-0.0210266816424,-0.695558159699,
11433,0.0471450489638,-0.0208564140129,-0.699187830522,
11459,0.0470898881635,-0.0207025074543,-0.702479780129,
11472,0.0470603296039,-0.0206199802979,-0.704248288595,
11493,0.0460578831715,-0.0204703964325,-0.696282524942,
11512,0.0460236791932,-0.0203783260528,-0.698162256238,
11542,0.0459260196561,-0.0201108746872,-0.703673435622,
11554,0.0458975445036,-0.0200318933491,-0.705313287522,
11581,0.0458650745266,-0.0199415602503,-0.70719333177,
11605,0.0448223358697,-0.0200569780378,-0.700831414925,
11614,0.0448223358697,-0.0200569780378,-0.700831414925,
11639,0.0447260591125,-0.0198113200246,-0.705853817818,
11656,0.0446468370702,-0.0196077634961,-0.710090102324,
11695,0.0436165911007,-0.0197745006908,-0.700568936298,
11700,0.0436165911007,-0.0197745006908,-0.700568936298,
11721,0.0435403108965,-0.0195921144231,-0.704344338771,
11750,0.0434319012778,-0.0193277725132,-0.709907295783,
11764,0.0433649014677,-0.0191605016688,-0.713489803486,
11778,0.0433461666956,-0.0191133076014,-0.714505620088,
11801,0.0425600491572,-0.0191748008259,-0.705668634771,
11816,0.0425409294783,-0.0191281268013,-0.706644689661,
11834,0.0424993137888,-0.0190250556773,-0.70879664913,
11860,0.0424021063469,-0.0187806704763,-0.713984104212,
11882,0.041449727111,-0.0189700703071,-0.70535640123,
11896,0.0413952974426,-0.0188350034957,-0.708227101749,
11920,0.0413273138153,-0.0186643904044,-0.7118921707,
11939,0.0413273138153,-0.0186643904044,-0.7118921707,
11965,0.0412142688699,-0.0183738866035,-0.718287770843,
11989,0.0404931518312,-0.0185093383556,-0.709704875462,
12002,0.0404625239448,-0.0184332528617,-0.710104323937,
12020,0.0404625239448,-0.0184332528617,-0.710104323937,
12042,0.040328896236,-0.0180743309218,-0.70691247206,
12063,0.040307855348,-0.0180060749471,-0.705434159557,
12086,0.0396517140614,-0.0181044986174,-0.6877141842,
12102,0.0396367194172,-0.018027326782,-0.685078428441,
12119,0.0396215625082,-0.0177991412468,-0.675392669866,
12143,0.0396348900773,-0.0176709979843,-0.668721199669,
12165,0.0396348900773,-0.0176709979843,-0.668721199669,
12179,0.0396878090742,-0.0174936123013,-0.657837416454,
12200,0.0391722443313,-0.0177715039243,-0.634720596986,
12225,0.0392713884481,-0.0176459183529,-0.623865976161,
12245,0.0393761053258,-0.0175497294462,-0.614252158875,
12260,0.0393761053258,-0.0175497294462,-0.614252158875,
12281,0.0395736551019,-0.0174195338457,-0.598839297963,
12300,0.0388414826242,-0.017511299273,-0.568560180634,
12319,0.0389952658158,-0.0174595530323,-0.558888614474,
12339,0.039359073136,-0.0173762252485,-0.538111111935,
12359,0.0394937411385,-0.0173561745181,-0.531041041387,
12380,0.0398106784314,-0.0173263776447,-0.515326351526,
12398,0.0396161806526,-0.0177381128895,-0.482360430749,
12421,0.0399558545848,-0.0177557352304,-0.467541061167,
12438,0.0402363050696,-0.0177804686983,-0.455460592207,
12467,0.0405291061919,-0.0178073609548,-0.43974742668,
12478,0.0405291061919,-0.0178073609548,-0.43974742668,
12500,0.0402037895292,-0.0181155101548,-0.376733293998,
12519,0.0402053349129,-0.0181082997122,-0.366614210855,
12543,0.0401795930917,-0.0180968421422,-0.356181846923,
12559,0.0399223628083,-0.0180346203359,-0.322418653745,
12577,0.0395881576169,-0.0179686132793,-0.302452012864,
12599,0.0574859126269,-0.0169440780988,-0.287726765323,
12624,0.0574859126269,-0.0169440780988,-0.287726765323,
12642,0.0669140976309,-0.0159520826501,-0.293364071379,
12671,0.0821312141782,-0.0142577248232,-0.30153706519,
12687,0.0933294207305,-0.0128805274848,-0.306488973314,
12707,0.109971991214,-0.00822907165761,-0.30685602576,
12727,0.115802240268,-0.00539203844041,-0.309465326944,
12755,0.129483186845,0.00319795950121,-0.315925251964,
12776,0.144088696278,0.0118746421736,-0.322596888611,
12791,0.157482716061,0.0182545862832,-0.327983507993,
12813,0.171428005071,0.0223527305394,-0.324837373386,
12837,0.178307373924,0.0241748609705,-0.326907225309,
12855,0.200574427893,0.0295788989381,-0.332973612424,
12874,0.217489590634,0.0334470393146,-0.336978375323,
12892,0.223359655799,0.034696417692,-0.330632423876,
12911,0.239233686736,0.0381911958701,-0.333724335895,
12941,0.252477391365,0.0410253881497,-0.335939807299,
12965,0.257823862933,0.0421362389519,-0.336775268917,
12971,0.257823862933,0.0421362389519,-0.336775268917,
12995,0.289766328478,0.048329007595,-0.340410573968,
13014,0.289331810577,0.0476802282907,-0.331497789484,
13033,0.306403117372,0.0505413386029,-0.332199041632,
13045,0.321655225555,0.0529091782241,-0.332428347108,
13066,0.334213638537,0.0547336608895,-0.332184948073,
13089,0.334213638537,0.0547336608895,-0.332184948073,
13108,0.345898846927,0.0556416306245,-0.320472187581,
13131,0.36285371624,0.0577847270557,-0.31852788593,
13147,0.38836623415,0.0704421229851,-0.317171379181,
13171,0.4086816427,0.0870229315972,-0.313739630309,
13189,0.412856468278,0.0903601511637,-0.315616845964,
13205,0.412856468278,0.0903601511637,-0.315616845964,
13234,0.423318897249,0.103155224583,-0.315108147396,
13246,0.427133461269,0.106647164183,-0.316085903391,
13275,0.431826232628,0.111163753031,-0.316948118876,
13293,0.435140200267,0.114524540914,-0.317380601897,
13314,0.42769067365,0.114140972984,-0.310422448748,
13334,0.435055978689,0.123477615141,-0.311194694427,
13351,0.438505401717,0.129144981688,-0.31106858751,
13370,0.440374144863,0.132861260777,-0.310712231686,
13394,0.441255070483,0.134888953436,-0.310385192129,
13411,0.430389049153,0.134658560068,-0.301395476374,
13436,0.431028744399,0.138713669644,-0.299841360217,
13453,0.431078028292,0.142081425215,-0.298047554272,
13473,0.434980232125,0.146887242812,-0.301894949155,
13494,0.434980232125,0.146887242812,-0.301894949155,
13513,0.427405106106,0.144128575559,-0.295187270392,
13532,0.446260386422,0.152542824241,-0.295306323457,
13552,0.450218552631,0.153829069906,-0.294842772169,
13572,0.459503865639,0.156999949,-0.29635861052,
13592,0.454904530521,0.155432058802,-0.289536897937,
13614,0.457294103354,0.156449278002,-0.290151872341,
13637,0.472072525786,0.161837542561,-0.291625905548,
13656,0.472072525786,0.161837542561,-0.291625905548,
13673,0.485457331714,0.165801422061,-0.293608487847,
13696,0.495855720239,0.168812816327,-0.294939474462,
13720,0.495855720239,0.168812816327,-0.294939474462,
13736,0.495113978588,0.167348775964,-0.289852743932,
13755,0.501691146101,0.169229420503,-0.290692149003,
13773,0.511120921909,0.171952211637,-0.291905940333,
13799,0.512939380841,0.172461387957,-0.292136351109,
13814,0.508811708937,0.169959929596,-0.287783498576,
13836,0.512333301712,0.171024918565,-0.288203456764,
13854,0.518451018457,0.172817341929,-0.289013330813,
13876,0.528598314342,0.175729730863,-0.290532203752,
13896,0.534810320711,0.177520196052,-0.291429899628,
13923,0.530009584844,0.175302978435,-0.286652269778,
13936,0.536560623072,0.177211597909,-0.287419762784,
13954,0.544280856823,0.17942947612,-0.288699554913,
13980,0.548801440832,0.180727231846,-0.289255521272,
13997,0.548801440832,0.180727231846,-0.289255521272,
14016,0.547116466058,0.179743664154,-0.28540626667,
14041,0.550365231837,0.180718606827,-0.285767722651,
14060,0.563200899729,0.184628964784,-0.287330222128,
14079,0.56792288075,0.186121177345,-0.287875611285,
14100,0.573280164146,0.187746195338,-0.288606363888,
14119,0.56198073723,0.183478314382,-0.283487916614,
14138,0.570004962318,0.185732833208,-0.284380161633,
14156,0.578762265043,0.188382715703,-0.285324436939,
14175,0.583241363024,0.189733039943,-0.285839418828,
14195,0.593185091098,0.192827797488,-0.286810906857,
14217,0.576067220028,0.187081233219,-0.281320033727,
14238,0.587212032424,0.190566806557,-0.282537214797,
14258,0.594598826068,0.192840976177,-0.283345131939,
14278,0.597448880854,0.193712746852,-0.283632475409,
14297,0.600878754849,0.194756775606,-0.283959399136,
14314,0.586698160564,0.189572725335,-0.279248157538,
14353,0.593551907549,0.191691009901,-0.280148193826,
14361,0.593551907549,0.191691009901,-0.280148193826,
14384,0.612596795534,0.197563524417,-0.282146579941,
14399,0.618073111788,0.199277620464,-0.282722807105,
14424,0.618073111788,0.199277620464,-0.282722807105,
14442,0.605807530631,0.194713369164,-0.277900598339,
14459,0.615256426382,0.197573307577,-0.278852309553,
14495,0.623494495221,0.200045516078,-0.279799935483,
14512,0.632112080569,0.202567017808,-0.28045782136,
14526,0.617630843023,0.197035122998,-0.275146332293,
