t,x,y,z,
16591,-0.901721868165,-0.718571465657,-0.772328747965,
16611,-0.87676297213,-0.748551728302,-0.773225356549,
16629,-0.87676297213,-0.748551728302,-0.773225356549,
16652,-0.858920976709,-0.768238314832,-0.773360565464,
16670,-0.84483954876,-0.783626120924,-0.773818740937,
16690,-0.836829262781,-0.792153541099,-0.774074021581,
16709,-0.81751601331,-0.81207251803,-0.774675478511,
16733,-0.812138463705,-0.817463328194,-0.774839626923,
16756,-0.792070990255,-0.835852954743,-0.775133147193,
16775,-0.784723949257,-0.842778935482,-0.775346773804,
16796,-0.762086844749,-0.863429976225,-0.775992461342,
16812,-0.762086844749,-0.863429976225,-0.775992461342,
16831,-0.732546575002,-0.88890118302,-0.776810222155,
16852,-0.726373851036,-0.894023593805,-0.776977438498,
16877,-0.705982354799,-0.90937396931,-0.777533578349,
16894,-0.688017147032,-0.923263248309,-0.778003822854,
16911,-0.67935907962,-0.929771504542,-0.778226794822,
16936,-0.650864684918,-0.950374313913,-0.77894431045,
16961,-0.650864684918,-0.950374313913,-0.77894431045,
16985,-0.622423718087,-0.968588106532,-0.779529383697,
16997,-0.608252826949,-0.977786854336,-0.779865918494,
17026,-0.60220216809,-0.981630803205,-0.780008137,
17041,-0.572068330516,-1.0000548702,-0.780703722025,
17065,-0.565762468306,-1.00376191962,-0.780846710814,
17090,-0.539285070115,-1.01773446627,-0.781278238103,
17102,-0.525091808746,-1.02538468954,-0.781588055648,
17118,-0.520963192166,-1.0275648025,-0.781677583163,
17137,-0.498657113714,-1.03899786906,-0.782156961387,
17155,-0.498657113714,-1.03899786906,-0.782156961387,
17180,-0.464815108351,-1.05395003474,-0.782706073213,
17199,-0.453986184628,-1.05885872151,-0.782929319092,
17226,-0.428303379811,-1.06999592413,-0.783452818959,
17240,-0.413642656998,-1.07604145856,-0.783747863785,
17260,-0.390019439752,-1.08374651536,-0.784329491093,
17282,-0.383184860712,-1.08630781189,-0.784465640713,
17301,-0.356670175687,-1.09580457898,-0.784989503951,
17317,-0.356670175687,-1.09580457898,-0.784989503951,
17338,-0.337694959368,-1.10217706723,-0.785358409723,
17351,-0.337694959368,-1.10217706723,-0.785358409723,
17372,-0.296637832926,-1.11282814299,-0.786173846287,
17392,-0.292121485318,-1.11411180515,-0.786258187841,
17422,-0.276031945829,-1.11853240712,-0.786556192584,
17432,-0.255973789397,-1.12371366682,-0.78692431966,
17451,-0.225581944291,-1.12918585576,-0.787264154046,
17471,-0.204313424744,-1.13367926367,-0.787636601195,
17494,-0.184910681772,-1.13743654513,-0.787971570398,
17510,-0.173181790223,-1.1395513017,-0.788172353473,
17534,-0.152992406758,-1.14291766142,-0.788515299534,
17554,-0.136643015829,-1.14539139282,-0.788790675083,
17580,-0.123304453723,-1.14547345166,-0.789148249759,
17591,-0.123304453723,-1.14547345166,-0.789148249759,
17616,-0.0828117793217,-1.15013025174,-0.789822119011,
17636,-0.0607883823491,-1.15209683722,-0.790185946558,
17657,-0.0369380420673,-1.15216192355,-0.790779430828,
17674,-0.0311351068885,-1.15248978847,-0.790875011707,
17697,-0.00712021669199,-1.15355179703,-0.791267154118,
17717,0.00952516902215,-1.15401050355,-0.791535229856,
17737,0.0328462544416,-1.15427264864,-0.791905506777,
17755,0.0328462544416,-1.15427264864,-0.791905506777,
17774,0.0766947727706,-1.15157362891,-0.792626644436,
17801,0.106912055525,-1.15011878267,-0.793086962523,
17827,0.132258373565,-1.14832263335,-0.793468393763,
17847,0.153055722025,-1.1464548509,-0.793778297307,
17863,0.164304746742,-1.14347291748,-0.794076749353,
17884,0.168127944645,-1.14304784923,-0.794133470587,
17903,0.198099920597,-1.13929334626,-0.794575619855,
17923,0.214020161365,-1.13699238112,-0.794808324409,
17944,0.234139564344,-1.13377815006,-0.795100836978,
17975,0.253223117134,-1.12849820107,-0.795771910539,
17988,0.262715857348,-1.12668818705,-0.795911288914,
18005,0.274791856002,-1.12427302934,-0.796088352858,
18026,0.298527350535,-1.11915716026,-0.796434971485,
18043,0.331688482141,-1.11117695312,-0.79691241353,
18062,0.331688482141,-1.11117695312,-0.79691241353,
18082,0.360868803328,-1.10136703216,-0.79766990811,
18107,0.368114208457,-1.09928357873,-0.797773901572,
18135,0.3998881776,-1.08956776901,-0.798225672724,
18149,0.406302384484,-1.08749037684,-0.798315819494,
18172,0.424852236523,-1.08126072411,-0.798574816282,
18192,0.460502587622,-1.06577562244,-0.799776058961,
18219,0.483075596057,-1.05685693199,-0.800094478413,
18235,0.489913222544,-1.05405103384,-0.800189506877,
18254,0.507313013562,-1.04668822907,-0.800428699638,
